cattle_id,label,gx,gy,gz,ax,ay,az,timestamp
Lilith,Gehen,176.56,-48.19,128.31,-0.02,0.01,-1.82,1536661331726
Lilith,Gehen,176.56,-45.44,70.63,0.28,0.46,-3.91,1536661142800
Lilith,Gehen,176.63,-44.88,76.44,-1.85,2.06,-1.27,1536661085590
Lilith,Gehen,176.63,-36.81,159.69,1.95,-0.66,1.54,1536668768732
Lilith,Gehen,176.69,-52.75,64.81,-3.34,-1.91,-3.74,1536661132998
Lilith,Gehen,176.69,-51.38,80.75,-0.59,1.01,-3.02,1536660814104
Lilith,Gehen,176.69,-49.56,116.75,-0.2,0.63,-1.96,1536661356154
Lilith,Gehen,176.69,-41.94,174.31,1.78,-1.56,1.87,1536668769641
Lilith,Gehen,176.69,-41.5,84.63,0.04,0.4,0.7,1536661080032
Lilith,Gehen,176.69,-40.31,86.5,-1.29,1.89,1.08,1536661079931
Lilith,Gehen,176.69,-35.69,79.5,-0.92,0.1,-2.15,1536660926296
Lilith,Gehen,176.75,-61.81,124.06,-0.53,0,0.37,1536661336071
Lilith,Gehen,176.75,-41.31,90.25,-2.26,2.47,-0.45,1536661078415
Lilith,Gehen,176.75,-38.63,165.25,0.79,-0.85,-1.59,1536668770955
Lilith,Gehen,176.81,-70.5,118,1.36,-1.15,0.45,1536668672515
Lilith,Gehen,176.81,-55.06,94.31,0.53,1.69,-1.98,1536671701701
Lilith,Gehen,176.81,-50.31,118.69,0.48,-0.42,-0.65,1536661340719
Lilith,Gehen,176.81,-44.44,90.44,-2.68,2.9,1.71,1536661129764
Lilith,Gehen,176.81,-42.75,129.25,-1.14,3.41,-2.6,1536670584476
Lilith,Gehen,176.81,-40.56,89.38,-1.34,0.84,-4.94,1536660870113
Lilith,Gehen,176.81,-40.25,66.5,-1.86,0.87,-4.65,1536660847477
Lilith,Gehen,176.81,-34.75,83.5,-1.53,-1.43,1.71,1536660923163
Lilith,Gehen,176.88,-56.81,119.81,-0.72,-0.96,0.69,1536661339102
Lilith,Gehen,176.88,-49.13,129.63,-0.27,0.59,0.55,1536670580737
Lilith,Gehen,176.88,-47.31,76.69,0.25,0.88,0.23,1536660812083
Lilith,Gehen,176.88,-45.75,65,0.68,1.33,-3.58,1536661069597
Lilith,Gehen,176.88,-44.94,113.44,-0.19,0.96,0.01,1536662697827
Lilith,Gehen,176.88,-39.19,94.25,-0.34,1.49,-1.95,1536661269839
Lilith,Gehen,176.94,-53.5,86.25,1.2,-1.01,-1.01,1536660814508
Lilith,Gehen,176.94,-49.44,82.88,-0.84,0.73,-1.77,1536660821582
Lilith,Gehen,176.94,-41.63,88.25,-0.74,-2.23,0.36,1536660911303
Lilith,Gehen,177,-48.25,134.06,-1.08,2.28,-1.19,1536670585184
Lilith,Gehen,177,-47.81,71,-1.2,1.63,-1.38,1536660811982
Lilith,Gehen,177,-47.56,89.94,1.3,-1.01,2.64,1536660852226
Lilith,Gehen,177,-46.81,80.44,-1.12,0.3,-0.87,1536660847982
Lilith,Gehen,177,-46,76,-0.53,-0.06,-2.45,1536661135626
Lilith,Gehen,177,-46,86,-1.44,-0.23,1.77,1536660824513
Lilith,Gehen,177,-42.38,85.5,-1.08,2.18,2.7,1536660836526
Lilith,Gehen,177,-37.06,71.56,0.02,1.07,-4,1536660846669
Lilith,Gehen,177,-36,69.75,-0.94,0.28,-5.54,1536660927812
Lilith,Gehen,177,-31.5,59.25,-7.1,8.13,-7.93,1536657884648
Lilith,Gehen,177.06,-53.56,91.75,0.61,0.19,1.08,1536661261284
Lilith,Gehen,177.06,-52.44,73.38,-0.99,0.23,-2,1536661267515
Lilith,Gehen,177.06,-51.44,120.94,0,-0.49,-0.48,1536662696513
Lilith,Gehen,177.06,-46.06,71,-2.87,-0.94,-0.97,1536661129461
Lilith,Gehen,177.06,-46,86.63,-3.7,3.46,-4.41,1536661132493
Lilith,Gehen,177.06,-45.44,130.69,0.02,-1.22,2.07,1536660869810
Lilith,Gehen,177.06,-43.5,70.81,-2.83,0.1,-0.57,1536660847578
Lilith,Gehen,177.06,-35.69,98.25,-1.19,1.86,-1.34,1536660854146
Lilith,Gehen,177.13,-46.81,119.25,-2.43,0.73,-1.84,1536660869506
Lilith,Gehen,177.13,-46.44,107.25,0.18,0.11,0,1536662437558
Lilith,Gehen,177.13,-44.94,84.81,-1.8,-0.15,1.28,1536660833707
Lilith,Gehen,177.13,-41.88,91.13,-1.35,-0.62,2.12,1536661075749
Lilith,Gehen,177.13,-38.19,82.81,-0.42,1,1.44,1536660844243
Lilith,Gehen,177.13,-35.5,83.88,-1.91,0.3,2.02,1536660920132
Lilith,Gehen,177.19,-49.19,88.5,-0.24,2.54,2.63,1536661128249
Lilith,Gehen,177.25,-48.94,94.56,-3.27,2.86,-1.08,1536661268424
Lilith,Gehen,177.25,-48.31,118.38,-1,1.16,1.25,1536661341303
Lilith,Gehen,177.25,-47.94,66.13,-3.85,-0.3,-1.17,1536661099737
Lilith,Gehen,177.25,-46.06,118.38,-0.53,-0.1,1.78,1536662437861
Lilith,Gehen,177.25,-42.38,88.75,-0.86,1.13,3.08,1536660847174
Lilith,Gehen,177.25,-34.19,77.69,-1.09,3.56,0.17,1536660927408
Lilith,Gehen,177.31,-55.94,79.56,-0.7,-0.45,-1.86,1536661266303
Lilith,Gehen,177.31,-55.81,110.31,1.69,0.32,-1.68,1536661333039
Lilith,Gehen,177.31,-55.19,102.94,0.79,-2.12,3.04,1536661127541
Lilith,Gehen,177.31,-44,95.88,0.69,3.09,-0.7,1536661125318
Lilith,Gehen,177.31,-42.56,78,-1.51,2.43,-1.54,1536661074031
Lilith,Gehen,177.31,-40.19,76.31,-0.88,0.11,-2.59,1536661092057
Lilith,Gehen,177.38,-49.56,83.75,1.57,-1.74,2.37,1536660861523
Lilith,Gehen,177.38,-41,75.25,-0.7,1.86,-1.97,1536661135221
Lilith,Gehen,177.38,-38.5,87.06,-2.44,0.98,-3.25,1536660870214
Lilith,Gehen,177.44,-62,84,0.83,0.19,-0.38,1536671712716
Lilith,Gehen,177.44,-53.13,125.63,1.21,-0.31,0.47,1536670581243
Lilith,Gehen,177.44,-51.63,79.13,1.61,-0.93,1.36,1536660863039
Lilith,Gehen,177.44,-51,70.63,2.25,-0.75,-3.07,1536661261688
Lilith,Gehen,177.44,-50.75,117.44,0.7,-0.23,-0.96,1536662696412
Lilith,Gehen,177.44,-50.13,134.13,0.99,-1.2,-1.09,1536670546395
Lilith,Gehen,177.44,-43.63,75.63,-0.07,0.67,-2.42,1536661074435
Lilith,Gehen,177.5,-54.31,109.44,-0.25,1.75,-1.25,1536670581748
Lilith,Gehen,177.5,-50.75,65.31,0.05,1.56,-4.71,1536660811073
Lilith,Gehen,177.5,-48.31,133.13,-1.71,2.66,-1.46,1536661332231
Lilith,Gehen,177.5,-48.25,76.63,-0.72,-0.31,-0.84,1536660837031
Lilith,Gehen,177.5,-38.75,85.19,-0.17,-1.56,1.06,1536660912000
Lilith,Gehen,177.5,-37.44,87.13,-1.86,3.07,5.11,1536660842728
Lilith,Gehen,177.56,-55.81,84,0,0.21,-2.85,1536661148424
Lilith,Gehen,177.56,-48.69,82.44,-1.8,2.51,-2.06,1536660825826
Lilith,Gehen,177.56,-42.38,94.38,-0.09,-0.01,0.38,1536660856875
Lilith,Gehen,177.56,-41.5,116.31,-1.15,4.11,0.7,1536662697928
Lilith,Gehen,177.56,-37.06,167.44,-1.02,-0.55,-3.5,1536668770652
Lilith,Gehen,177.63,-54.25,98.19,2.04,-1.09,-0.07,1536661126026
Lilith,Gehen,177.63,-45.75,75.88,-0.18,-2.89,-2.93,1536660828555
Lilith,Gehen,177.63,-42.88,105.56,-0.64,3.13,0.7,1536661316467
Lilith,Gehen,177.63,-36.56,80.5,-2.23,1.89,-1.95,1536660846972
Lilith,Gehen,177.63,-35.44,142.75,-2.15,-0.15,2.2,1536670012061
Lilith,Gehen,177.69,-56.38,89.25,-0.92,-1.22,2,1536660811578
Lilith,Gehen,177.69,-34.5,80,-1.38,-0.05,-4.01,1536660920233
Lilith,Gehen,177.75,-62,96.56,-0.19,0.87,-1,1536671712009
Lilith,Gehen,177.75,-53.38,73.56,1.3,-0.17,-4.37,1536661259970
Lilith,Gehen,177.75,-50.38,77.38,-1.5,0.14,-0.99,1536661261890
Lilith,Gehen,177.75,-47.88,68.69,-2.47,-0.84,-2.69,1536660825624
Lilith,Gehen,177.75,-43.31,71.25,1.35,0.61,-3.54,1536660839101
Lilith,Gehen,177.75,-42.88,84.56,-1.16,-0.6,-0.24,1536661094988
Lilith,Gehen,177.75,-42.31,82.19,-2.1,4.46,-2.33,1536661074132
Lilith,Gehen,177.75,-40.88,85.94,-3.7,3.35,-2.15,1536660857582
Lilith,Gehen,177.75,-34.38,138.94,-3.31,0.37,1.01,1536670011152
Lilith,Gehen,177.81,-57.13,116.44,0.34,3.43,-0.43,1536661353830
Lilith,Gehen,177.81,-49.38,146,-1.55,-0.5,-2.53,1536660796500
Lilith,Gehen,177.81,-46.94,88.38,-1.8,-0.1,2.37,1536660821481
Lilith,Gehen,177.81,-46,78.81,0.24,0.27,-0.86,1536661129562
Lilith,Gehen,177.81,-43.19,84,-0.68,0.47,2.11,1536661091956
Lilith,Gehen,177.81,-37.81,80.94,-1.96,0.43,-0.04,1536660844344
Lilith,Gehen,177.88,-48.25,100.31,0.23,0.4,-0.49,1536662437255
Lilith,Gehen,177.88,-42.25,82.63,-3.2,-0.8,-2.07,1536660856673
Lilith,Gehen,177.88,-42.25,87.56,-1.18,3.03,-2.81,1536660870315
Lilith,Gehen,177.88,-32.88,66.75,-2.98,-0.96,-4.84,1536660846770
Lilith,Gehen,177.94,-45.38,86.38,-0.15,0.93,-1.81,1536661078718
Lilith,Gehen,177.94,-45.06,82.38,-1.13,0.37,-1.64,1536660850913
Lilith,Gehen,177.94,-44.19,100.69,1.94,-0.7,0.8,1536660853742
Lilith,Gehen,178,-61.75,100.56,-0.31,-0.68,0.49,1536671712312
Lilith,Gehen,178,-47.63,117.63,-1.07,-0.04,-1.09,1536662697524
Lilith,Gehen,178.06,-49.81,67.63,-2.41,-1.89,-0.92,1536661090845
Lilith,Gehen,178.06,-46.38,70.38,-0.12,0.76,-5.62,1536661128552
Lilith,Gehen,178.06,-26.5,76.75,-1.91,3.44,-3.7,1536660903644
Lilith,Gehen,178.13,-48.25,64.5,-2.25,0.32,-3.09,1536661267414
Lilith,Gehen,178.13,-47.94,125.81,-1.99,2.5,-0.06,1536670581040
Lilith,Gehen,178.13,-47.88,84.69,-0.71,1.27,1.86,1536661090339
Lilith,Gehen,178.13,-44.88,75.88,-0.77,2.7,0.23,1536661069193
Lilith,Gehen,178.13,-44.88,92.25,0.93,1.7,-1.31,1536660855157
Lilith,Gehen,178.13,-42.63,70.69,0.96,0.19,-3.34,1536661091451
Lilith,Gehen,178.13,-41.13,85.13,-0.45,-1.42,0.48,1536661097918
Lilith,Gehen,178.13,-40.25,167.63,0.44,-2.14,-0.74,1536668768631
Lilith,Gehen,178.19,-43.94,70.88,-1.8,-0.84,-0.82,1536661085489
Lilith,Gehen,178.19,-30.81,140.13,-2.39,2.3,1.31,1536670013072
Lilith,Gehen,178.25,-45.38,81.19,-3.08,3.66,0.55,1536661069294
Lilith,Gehen,178.25,-39.5,105.44,-2.52,1.38,-1.71,1536660853944
Lilith,Gehen,178.25,-38.25,73.25,-0.85,1.02,-4.41,1536660847376
Lilith,Gehen,178.31,-41.56,86.13,-0.18,1.44,-4.79,1536661269637
Lilith,Gehen,178.38,-55.06,73.38,0.19,1.26,-3.61,1536661320105
Lilith,Gehen,178.38,-48.38,81.63,-1.93,2.97,-2.82,1536661128148
Lilith,Gehen,178.38,-46.56,99.75,0.63,0.51,-1.39,1536661327886
Lilith,Gehen,178.44,-51.81,84.06,-0.65,3.02,-0.76,1536661319700
Lilith,Gehen,178.44,-49.44,79.88,-0.46,0.58,0.41,1536660829464
Lilith,Gehen,178.44,-44.19,75.38,0.93,0.66,-4.1,1536661129967
Lilith,Gehen,178.44,-33,84.75,-1.88,-1.29,0.46,1536660929125
Lilith,Gehen,178.5,-48.44,128.06,-0.3,1.03,-0.15,1536670580838
Lilith,Gehen,178.5,-47.56,83.13,-0.46,0.37,-0.98,1536661132392
Lilith,Gehen,178.5,-32.63,81.94,-1.32,-0.27,-2.32,1536660842829
Lilith,Gehen,178.56,-46.31,124.69,0.25,1.53,-2.12,1536661331625
Lilith,Gehen,178.63,-54.25,76.63,-3.41,-0.14,-2.16,1536661320206
Lilith,Gehen,178.63,-50.13,125.56,-0.68,1.01,0.39,1536670581141
Lilith,Gehen,178.63,-48.63,86.13,-1.82,3.74,2.79,1536660825927
Lilith,Gehen,178.63,-35.31,85.5,-2.33,0.16,2.21,1536660926195
Lilith,Gehen,178.69,-57,87.81,-0.36,0.18,-0.04,1536661259768
Lilith,Gehen,178.69,-56.38,118.19,1.14,-1.16,-1.25,1536661329806
Lilith,Gehen,178.69,-51.38,65.88,-1.44,0.38,-1.97,1536661262598
Lilith,Gehen,178.69,-50.69,84.94,0.49,-0.31,-1.67,1536661148020
Lilith,Gehen,178.69,-48.94,81.56,-1.65,3.55,-0.32,1536661262093
Lilith,Gehen,178.69,-41.81,75.25,-0.19,-0.13,-2.43,1536661093573
Lilith,Gehen,178.69,-36.25,73.5,0.34,1.32,-4.69,1536660842222
Lilith,Gehen,178.75,-52.13,137.44,-0.68,0.08,-0.88,1536661357164
Lilith,Gehen,178.75,-50.75,77.94,-0.93,-0.51,0.32,1536660863140
Lilith,Gehen,178.75,-50,122.5,-0.3,0.15,0.35,1536662696614
Lilith,Gehen,178.75,-46.81,63.13,0.44,1.23,-3.64,1536661099636
Lilith,Gehen,178.75,-46.06,136.38,-0.21,1.65,-0.98,1536670547102
Lilith,Gehen,178.75,-44.63,68.69,-2.26,1.41,-5.14,1536661268929
Lilith,Gehen,178.75,-42.13,84.31,-1.82,-0.35,2.05,1536661093472
Lilith,Gehen,178.81,-58.06,98,1.29,-0.3,2.12,1536661320509
Lilith,Gehen,178.81,-44.19,80.88,-1.23,1.89,-1.96,1536660856572
Lilith,Gehen,178.81,-39.5,77.06,-1.29,3.17,-2.89,1536660833909
Lilith,Gehen,178.88,-56.44,79.88,-0.21,0.25,-1.26,1536661263002
Lilith,Gehen,178.88,-51.13,85.94,-0.89,0.04,-1.71,1536660840505
Lilith,Gehen,178.88,-50.06,86.75,0.9,-0.92,-0.27,1536661091047
Lilith,Gehen,178.88,-47.94,83.44,-1.25,2.01,0.05,1536661266909
Lilith,Gehen,178.88,-39.13,85.94,-0.87,0.97,-5.68,1536661269738
Lilith,Gehen,178.88,-36.94,74.13,-0.04,1.32,-5.88,1536660857279
Lilith,Gehen,178.88,-33.63,141.75,-2.54,0.68,1.96,1536670011859
Lilith,Gehen,178.88,-32.19,71.75,0.39,2.44,-3.15,1536660911606
Lilith,Gehen,178.94,-36.75,98.19,-0.77,-0.54,-3.72,1536660854248
Lilith,Gehen,179,-51.88,99.19,0.9,0.64,1.54,1536661269334
Lilith,Gehen,179,-49.88,71.25,-0.58,-1.77,-2.11,1536661261789
Lilith,Gehen,179,-32.19,76.19,-2,1.69,-1.65,1536660911808
Lilith,Gehen,179.06,-46.06,89.38,-0.72,1.55,-3.03,1536660854955
Lilith,Gehen,179.06,-38.94,65.88,-6.63,1.38,-1.3,1536660851923
Lilith,Gehen,179.13,-62.94,84.44,0.04,-0.16,-0.15,1536671712817
Lilith,Gehen,179.13,-54.06,92.63,1.13,-1.62,-2.31,1536661127440
Lilith,Gehen,179.13,-48.5,66.88,-1.14,-1.66,-5.39,1536661127946
Lilith,Gehen,179.13,-47,85.06,1.1,-2.12,1.17,1536660838850
Lilith,Gehen,179.13,-42.63,83,-0.68,1.13,-2.36,1536660833606
Lilith,Gehen,179.13,-39.56,67.69,-1.47,-1.48,-3.8,1536661091552
Lilith,Gehen,179.19,-49.75,71.56,1.65,0.59,-2.81,1536660825523
Lilith,Gehen,179.19,-49.5,137.88,0.05,-1.91,-0.77,1536670546799
Lilith,Gehen,179.19,-48.44,65,0.66,1.4,-3.61,1536661090744
Lilith,Gehen,179.19,-47.56,76.69,0.31,1.11,-0.39,1536660825725
Lilith,Gehen,179.19,-43.75,88.94,-9.55,5.59,0.44,1536659636387
Lilith,Gehen,179.25,-48.94,78.88,0.93,0.77,-0.79,1536661090946
Lilith,Gehen,179.25,-44.69,85.25,-0.24,3.25,-0.57,1536660853540
Lilith,Gehen,179.25,-44.69,128.25,-1.09,0.79,1.94,1536662439074
Lilith,Gehen,179.31,-56.5,120.25,1.58,-1.8,-0.23,1536659324504
Lilith,Gehen,179.31,-56.31,106.94,0.94,-1.01,-0.71,1536661339203
Lilith,Gehen,179.31,-55,98.81,1.4,-1.54,2.12,1536661148222
Lilith,Gehen,179.31,-44.38,83.75,-0.12,0.83,1.51,1536660847780
Lilith,Gehen,179.31,-38.56,72.19,-0.16,1.43,-4.83,1536660852530
Lilith,Gehen,179.31,-36.06,169.25,-1.11,-2.36,1.75,1536668770854
Lilith,Gehen,179.38,-45.81,88.25,-0.26,-0.82,1.65,1536661135524
Lilith,Gehen,179.44,-54.06,117.88,-0.25,0,-1.47,1536659324706
Lilith,Gehen,179.44,-53.81,72.06,0.56,1.56,-4.35,1536661127137
Lilith,Gehen,179.44,-53.75,77.56,-0.79,0.16,-2.16,1536660837435
Lilith,Gehen,179.44,-50.56,78.38,-1.97,-0.23,-1.14,1536661260274
Lilith,Gehen,179.44,-48.19,123,1.45,0.9,-0.17,1536661356053
Lilith,Gehen,179.44,-44.25,81,-0.38,-0.04,-1.01,1536660828656
Lilith,Gehen,179.44,-42.5,78.69,2.08,-1.19,-2.28,1536660847679
Lilith,Gehen,179.44,-15.13,100.81,-0.92,-1.23,-0.68,1536657194202
Lilith,Gehen,179.5,-54.44,109.88,0.2,1.52,-0.02,1536670581849
Lilith,Gehen,179.5,-53.75,89.06,0.57,-0.16,1.29,1536661261183
Lilith,Gehen,179.5,-49.81,116.44,0.65,0.22,0.5,1536662696311
Lilith,Gehen,179.5,-48.31,81.81,-1.22,1.33,-2.26,1536661266808
Lilith,Gehen,179.5,-43.19,104.75,-0.53,-0.28,0.22,1536661316568
Lilith,Gehen,179.56,-53.31,73.06,0.63,1.19,-2.53,1536660809557
Lilith,Gehen,179.56,-43.19,68.94,-2.74,-2.97,-2.89,1536660845355
Lilith,Gehen,179.63,-56.69,118.81,1.16,-0.91,0.01,1536671708270
Lilith,Gehen,179.63,-54.75,68.38,1.93,-0.14,-4.52,1536661132897
Lilith,Gehen,179.63,-54.31,74.94,0.42,-0.12,-2.63,1536661266404
Lilith,Gehen,179.63,-49,74.25,0.69,0.66,-4.3,1536661260779
Lilith,Gehen,179.63,-46,112.25,1.01,0.74,-0.18,1536662697726
Lilith,Gehen,179.69,-54.13,68,0.74,-1.73,-3.37,1536661098727
Lilith,Gehen,179.69,-48.31,97.56,0.27,1.1,-1.86,1536662437154
Lilith,Gehen,179.69,-46.94,119.31,-0.51,0.37,0.19,1536660869911
Lilith,Gehen,179.69,-44.31,77.13,-3.71,1.51,-1.1,1536660853439
Lilith,Gehen,179.69,-41.75,104.5,-3.64,1.34,0.44,1536661150546
Lilith,Gehen,179.69,-39.63,73.38,-3.4,-0.54,-1.32,1536660833404
Lilith,Gehen,179.75,-52.06,152.06,1.03,0.03,-0.95,1536668674738
Lilith,Gehen,179.75,-50.5,75.81,-1.49,2.85,-2.25,1536661133099
Lilith,Gehen,179.75,-46.63,65.63,0.59,2.13,-4.51,1536661267313
Lilith,Gehen,179.75,-33.31,82.13,-2.34,-1.18,1.89,1536660933269
Lilith,Gehen,179.75,-32.38,140.38,-3.18,1.6,2.1,1536670011253
Lilith,Gehen,179.81,-45.75,79,-2.81,0.75,1.13,1536661069395
Lilith,Gehen,179.81,-39.44,82,-1.1,1.24,0.38,1536660830980
Lilith,Gehen,179.81,-39.06,83.5,2.25,-1.55,-1.68,1536660911202
Lilith,Gehen,179.81,-34.31,83.88,-4.48,5.24,0.52,1536660903240
Lilith,Gehen,179.94,-55,77.38,-0.41,-0.14,-2.45,1536661263103
Lilith,Gehen,179.94,-53.38,84.19,-1.17,-0.06,-4.08,1536661340113
Lilith,Gehen,179.94,-50.06,122,1.09,-0.56,1.05,1536661340517
Lilith,Gehen,180,-60.19,96.94,-0.77,0.36,-0.12,1536671712110
Lilith,Gehen,180,-58.88,109.94,0.9,-0.23,0.89,1536670542656
Lilith,Gehen,180,-55.38,98.25,0.09,2.14,-1.79,1536659323998
Lilith,Gehen,180,-55,90.31,1.26,0.79,-1.88,1536661340214
Lilith,Gehen,180,-51.69,83.38,-2.65,1.86,0.15,1536660809355
Lilith,Gehen,180,-50.31,65.38,0.34,1.36,-4.51,1536661262497
Lilith,Gehen,180,-48.56,124.94,-0.21,-1.1,0.19,1536662696715
Lilith,Gehen,180,-39.31,84.5,-1.83,-0.14,-0.64,1536660847275
Lilith,Gehen,180.06,-48.13,76.06,0.66,0.56,-2.41,1536660845153
Lilith,Gehen,180.13,-43.63,89.5,-1.49,2.9,1.23,1536661147414
Lilith,Gehen,180.13,-43,96,-0.91,2.88,0.85,1536661327683
Lilith,Gehen,180.13,-33.94,71.75,-0.95,1.19,-3.88,1536660842323
Lilith,Gehen,180.19,-53.5,73.69,-1.88,-1.11,-2.06,1536661262699
Lilith,Gehen,180.19,-46.31,72.69,-2.9,0.09,-0.31,1536660838648
Lilith,Gehen,180.19,-41.25,90.69,2.11,-0.89,-5.36,1536660853641
Lilith,Gehen,180.19,-38.63,169.56,-0.08,-0.24,-1.63,1536668770753
Lilith,Gehen,180.19,-29.69,71.94,-0.2,0.04,-2.01,1536660911707
Lilith,Gehen,180.25,-49.88,149.06,0.21,0.06,-0.39,1536668675345
Lilith,Gehen,180.31,-54.13,81.06,0.66,-1.1,0.1,1536660811376
Lilith,Gehen,180.31,-51.88,85.56,1.49,-1.35,2.17,1536660837233
Lilith,Gehen,180.31,-46.69,138.56,0.06,-1.35,-0.5,1536670547203
Lilith,Gehen,180.31,-43.56,127.88,-1.03,1.65,-0.49,1536661356760
Lilith,Gehen,180.31,-41.44,85.75,-0.46,1.49,-4.12,1536660856471
Lilith,Gehen,180.38,-51.56,150.88,1.2,-0.24,-0.1,1536668674839
Lilith,Gehen,180.38,-46.5,79.13,0.02,0.96,-1.54,1536660833202
Lilith,Gehen,180.38,-41.31,102.81,-2.02,0.87,0.12,1536660854450
Lilith,Gehen,180.44,-61,97.13,-0.02,0.62,-1.06,1536671711908
Lilith,Gehen,180.44,-50.38,142.25,1.14,1.67,-1.33,1536661342314
Lilith,Gehen,180.44,-48.63,133.38,-0.78,1.64,-0.96,1536670585285
Lilith,Gehen,180.44,-46.31,112.69,1.18,0.99,-1.7,1536662697625
Lilith,Gehen,180.5,-47,126.13,-1.71,1.19,0.18,1536670580939
Lilith,Gehen,180.5,-46,68.19,1.81,-0.84,-3.5,1536661147010
Lilith,Gehen,180.5,-45.5,134.13,0.34,2.3,0.08,1536670547001
Lilith,Gehen,180.56,-57.06,111.5,0.65,1,-4.35,1536661341809
Lilith,Gehen,180.56,-54.69,75.94,-2.66,-1.39,-2.78,1536661259465
Lilith,Gehen,180.56,-48.81,137.81,3.51,-2,-0.88,1536661332029
Lilith,Gehen,180.56,-46.94,78.63,-0.3,0.87,-2.32,1536660826129
Lilith,Gehen,180.56,-45.88,84.19,-1.86,0.59,0.52,1536660877163
Lilith,Gehen,180.56,-45.5,85.88,0.95,-1.59,0.03,1536660846365
Lilith,Gehen,180.63,-44.38,76.81,-0.18,1.67,-5.77,1536660853338
Lilith,Gehen,180.63,-44.13,92.69,-0.19,-0.03,-1.32,1536666857821
Lilith,Gehen,180.63,-38.44,90.38,1.87,-0.25,-1.68,1536660856774
Lilith,Gehen,180.63,-35.63,66,-1.23,3,-6.51,1536660851822
Lilith,Gehen,180.69,-54,86.25,-0.61,1.17,-1.74,1536661321216
Lilith,Gehen,180.69,-53.5,82.19,-0.79,-1.13,-0.58,1536661266202
Lilith,Gehen,180.69,-51.44,126.19,-0.55,-0.3,-1.34,1536670584072
Lilith,Gehen,180.69,-50.06,70.19,1.62,-0.4,-3.54,1536661076606
Lilith,Gehen,180.69,-48.94,132.56,-0.59,0.94,-0.53,1536670546294
Lilith,Gehen,180.69,-46,78,-1.79,1.52,-4.57,1536661268828
Lilith,Gehen,180.69,-45.38,69.06,1.32,1.18,-3.96,1536660845254
Lilith,Gehen,180.69,-45.06,87.38,-0.9,0.63,0.75,1536660850812
Lilith,Gehen,180.69,-44.44,72.56,-0.85,-0.98,-1.68,1536661069496
Lilith,Gehen,180.75,-51.94,154.44,1.51,-2.33,-1.36,1536668674637
Lilith,Gehen,180.75,-51.69,67.06,-1.83,0.73,-3.04,1536661259364
Lilith,Gehen,180.75,-49.88,114.69,0.79,0.19,0.44,1536662696210
Lilith,Gehen,180.75,-48.44,88.19,-0.08,-0.54,-0.68,1536660814003
Lilith,Gehen,180.81,-55.19,85.88,1.43,-1.41,0.3,1536661267616
Lilith,Gehen,180.81,-49.56,63,-3.32,-0.06,-1.53,1536661265909
Lilith,Gehen,180.81,-45.5,81.13,1.52,-2.17,-2.97,1536660838749
Lilith,Gehen,180.81,-43.19,66.38,-4.04,0.36,0.27,1536660846163
Lilith,Gehen,180.81,-40.38,125.44,-1.58,0.98,2.4,1536670010242
Lilith,Gehen,180.81,-39.19,86.63,-4.58,4.4,-1.65,1536660851418
Lilith,Gehen,180.81,-39,113.56,0,0.65,0.32,1536661150849
Lilith,Gehen,180.81,-36.94,78.13,-0.73,0.73,-0.13,1536660911101
Lilith,Gehen,180.88,-50.5,89.63,0.11,-0.81,1.26,1536660840404
Lilith,Gehen,180.88,-44.25,81.56,0.61,-0.8,-2.72,1536661147616
Lilith,Gehen,180.88,-32.06,74.44,-0.37,0.67,0.23,1536660846871
Lilith,Gehen,180.94,-53,104.44,1.86,-0.83,2.16,1536661149839
Lilith,Gehen,180.94,-47.63,72.38,-2.22,-0.56,-1.89,1536661269030
Lilith,Gehen,180.94,-45.25,94.13,-0.54,-0.34,-0.08,1536666857720
Lilith,Gehen,181,-63.25,85.94,-0.71,-0.51,0.19,1536671712918
Lilith,Gehen,181,-56.31,117.88,-1.12,-0.98,-0.68,1536671710998
Lilith,Gehen,181,-48.06,83.5,-1.93,-0.39,-1.08,1536660833101
Lilith,Gehen,181,-42,97.44,-0.89,2.47,-2.19,1536660854854
Lilith,Gehen,181.06,-54.13,132.5,-0.65,-1.16,-0.46,1536661354537
Lilith,Gehen,181.06,-53.88,111.94,1.82,1.09,-2.49,1536661341707
Lilith,Gehen,181.06,-52,76.56,-0.43,0.52,-1.2,1536660810971
Lilith,Gehen,181.06,-50.13,79,1.11,-1.05,-2.64,1536661076505
Lilith,Gehen,181.06,-44.88,82.88,-1.16,0.78,-1.79,1536661147212
Lilith,Gehen,181.06,-41.38,68.81,1.35,1.35,-3.8,1536660839202
Lilith,Gehen,181.06,-37.31,73.63,-0.31,0.87,-2.36,1536661091653
Lilith,Gehen,181.13,-34.19,76.69,-1.67,-2.67,1.1,1536660842424
Lilith,Gehen,181.19,-42.31,73.25,1.21,2.66,-3.55,1536660833303
Lilith,Gehen,181.31,-54.81,86.81,-0.35,-0.18,-1.44,1536661267818
Lilith,Gehen,181.31,-44,97.19,-1.48,0.58,0.13,1536661125520
Lilith,Gehen,181.38,-54.44,103.69,0.67,0.56,-2.43,1536661329300
Lilith,Gehen,181.38,-48,127.56,-1.34,-1.12,-0.48,1536662696816
Lilith,Gehen,181.38,-40.25,95.25,-1.57,1.12,1.31,1536661078516
Lilith,Gehen,181.38,-34.63,100.69,-1.19,2.33,-1.44,1536660854045
