cattle_id,timestamp,label,ax,ay,az,gx,gy,gz
goat03,147301,walking,0.3508,0.2611,-1.2448,66.8902,8.2927,-79.8171
goat03,147401,walking,-0.4018,0.8006,-5.7253,44.5732,-98.5976,-117.5000
goat03,147501,walking,0.8007,0.7795,-0.6274,-93.3537,-52.1951,-181.9510
goat03,147601,walking,-0.3779,1.4081,-1.5464,-7.5000,59.9390,-199.9390
goat03,147701,walking,0.3362,2.0172,-0.2682,46.5854,-100.4270,14.5732
goat03,147801,walking,0.6618,1.0126,-3.2681,-3.4756,9.8781,177.1340
goat03,147901,walking,0.3523,1.7572,-1.9402,27.3171,-87.8049,35.4878
goat03,148001,walking,0.0393,1.3095,-1.1204,60.4878,51.8293,141.6460
goat03,148101,walking,0.9343,1.3400,-0.8660,16.7683,47.1341,141.2200
goat03,148201,walking,1.8819,1.7456,-3.3988,4.8171,39.6951,-83.9634
goat03,148301,walking,2.1671,0.4910,-3.5216,-102.3170,-126.7680,-203.1100
goat03,148401,walking,-0.5890,1.9270,-0.7849,-19.3293,57.1341,-57.8659
goat03,148501,walking,1.0454,2.2893,-1.0062,-38.8415,-131.7070,32.8659
goat03,148601,walking,0.4059,2.1369,-6.5144,-74.2683,-132.1340,72.5610
goat03,148701,walking,0.0890,1.0832,0.1862,0.6707,-45.9756,157.6830
goat03,148801,walking,1.4315,1.0906,-2.5561,99.2073,138.4150,317.8050
goat03,148901,walking,-0.1094,0.8285,-0.9038,35.9756,-11.0366,-170.9150
goat03,149001,walking,0.4108,1.6190,-3.7193,76.0976,-121.0980,85.2439
goat03,149101,walking,0.4059,1.1117,-0.4525,-28.5366,44.6951,-84.5732
goat03,149201,walking,1.8171,1.0020,-3.7241,-90.1220,43.2927,-217.8050
goat03,149301,walking,-0.3468,1.6053,-1.3015,7.1951,30.4878,-94.2683
goat03,149401,walking,0.3630,1.8706,-2.1277,-28.0488,18.5976,-89.6341
goat03,149501,walking,1.5324,1.6823,-4.0603,-34.5732,-55.7317,53.4146
goat03,149601,walking,0.0379,1.4840,-1.6819,-30.1829,-38.2317,105.2440
goat03,149701,walking,0.5278,1.5431,-2.2348,26.7073,-37.5000,81.8902
goat03,149801,walking,0.8548,1.7598,-2.2411,-9.7561,0.9756,-44.3902
goat03,149901,walking,0.5770,1.8674,-1.4086,-9.6342,11.4634,-36.0976
goat03,150001,walking,0.5482,2.4696,-4.0659,0.2439,-56.6463,3.5366
goat03,150101,walking,0.2046,1.4856,-1.6725,-43.6585,-39.2073,129.5730
goat03,150201,walking,0.2635,1.2166,-1.4409,36.9512,50.1829,241.0980
goat03,150301,walking,0.6560,0.9630,-0.7959,20.2439,-46.0976,-26.0976
goat03,150401,walking,1.6557,1.4819,-5.0992,25.8537,15.7317,-75.9756
goat03,150501,walking,2.5278,0.3070,-2.3450,-101.7680,-190.3050,-144.1460
goat03,150601,walking,-0.4818,1.4935,-1.0298,3.7195,79.3902,-135.5490
goat03,150701,walking,0.9187,1.7609,-0.6762,27.0732,-107.8660,-28.2317
goat03,150801,walking,0.3459,1.3812,-1.5378,6.8293,6.7073,142.0120
goat03,150901,walking,0.5692,1.3126,-3.7406,176.0370,-21.5854,467.9880
goat03,151001,walking,-0.0738,0.6170,-1.6528,24.4512,58.6585,-7.8659
goat03,151101,walking,-0.2108,1.4835,-3.6303,47.9878,-96.5244,-35.2439
goat03,151201,walking,0.2085,1.0052,-0.2375,-31.4024,37.1951,-126.6460
goat03,151301,walking,-0.1391,1.4107,-2.1103,-94.8780,88.1707,-206.2800
goat03,151401,walking,-0.2590,1.9112,-0.4289,6.8293,-15.4268,-32.7439
goat03,151501,walking,-0.2839,2.8287,-5.9474,0.3659,-108.6590,164.5120
goat03,151601,walking,0.0452,1.2499,-1.3133,31.7683,-118.5370,157.3170
goat03,151701,walking,-0.0650,0.6903,-1.1826,138.0490,23.8415,92.5610
goat03,151801,walking,0.3893,1.4576,-1.7244,-2.9268,16.5244,-10.9756
goat03,151901,walking,0.0647,1.2873,-0.7943,6.0366,-18.4146,-137.9880
goat03,152001,walking,-0.3024,1.8648,-2.8310,-148.4150,-103.9020,-117.0120
goat03,152101,walking,-0.6967,1.7978,-1.8796,-95.5488,62.7439,-81.7073
goat03,152201,walking,-0.7908,1.2704,-2.2702,-24.8171,-4.2073,-14.4512
goat03,152301,walking,-0.4896,1.0869,-1.4929,79.9390,-33.9024,55.6707
goat03,152401,walking,0.2465,1.8120,-1.7906,-6.0976,22.9268,-80.9756
goat03,152501,walking,0.2309,1.7181,-1.7662,26.8293,29.5732,-62.1951
goat03,152601,walking,0.3596,2.1827,-2.5892,-1.8902,-13.5976,-58.2927
goat03,152701,walking,0.2835,1.6644,-1.6906,-23.2317,-15.0000,-63.1098
goat03,152801,walking,0.2684,1.9681,-2.3049,-3.5976,-26.7683,-76.6463
goat03,152901,walking,-0.1454,1.4687,-1.2952,1.7073,-51.0366,-88.5366
goat03,153001,walking,0.0949,1.5694,-1.2062,44.0854,-56.8902,-58.9634
goat03,153101,walking,-0.2561,1.2636,-1.3243,94.8171,-7.0732,-29.9390
goat03,153201,walking,-0.5188,1.7477,-2.1568,68.2317,55.2439,-30.3049
goat03,153301,walking,-0.4637,1.5452,-2.2159,-43.1098,37.1951,-76.7683
goat03,153401,walking,-0.2775,1.3237,-1.7788,-87.5610,-23.3537,-104.8170
goat03,153501,walking,-0.0353,1.4170,-1.6315,-65.4268,-40.1829,-72.5610
goat03,153601,walking,-0.1708,1.2799,-2.7735,-16.1585,-4.6342,15.4878
goat03,153701,walking,-0.3082,1.4597,-2.3285,54.1463,17.9878,-28.8415
goat03,153801,walking,-0.3838,1.6818,-1.9386,38.0488,51.2195,-15.9756
goat03,153901,walking,-0.4438,1.4075,-1.8347,33.5976,45.7927,27.9268
goat03,154001,walking,-0.1859,1.0489,-1.9536,-41.5244,-8.4146,-15.9146
goat03,154101,walking,-0.0133,1.2177,-1.8221,-34.2073,1.0366,-51.7683
goat03,154201,walking,0.0457,1.3105,-1.9513,40.5488,55.0610,29.9390
goat03,154301,walking,0.0876,1.4787,-1.4567,30.2439,37.1341,51.0976
goat03,154401,walking,0.4702,1.3395,-1.7189,18.8415,10.1220,-49.9390
goat03,154501,walking,0.4273,2.0952,-2.2915,23.3537,14.7561,-62.2561
goat03,154601,walking,0.0510,1.4919,-1.8434,14.8171,32.7439,-24.7561
goat03,154701,walking,0.2601,1.1043,-1.4464,-67.0732,-0.0610,-106.2200
goat03,154801,walking,0.4395,1.6438,-1.9402,10.3049,20.0000,-81.7683
goat03,154901,walking,0.2704,1.7340,-2.5569,19.3902,-14.2073,15.0610
goat03,155001,walking,0.3952,1.6986,-2.1410,19.2073,-1.7073,-60.0000
goat03,155101,walking,0.2085,1.7050,-2.0513,5.3049,5.7927,-74.6951
goat03,155201,walking,0.2640,1.4972,-1.9898,-2.0732,17.3780,-81.8902
goat03,155301,walking,0.1553,1.6971,-1.9709,4.1463,29.7561,-106.1590
goat03,155401,walking,0.1700,1.6338,-1.9465,-2.3171,-13.9634,-92.7439
goat03,155501,walking,0.6745,1.2921,-1.8804,14.4512,-9.2073,-25.9756
goat03,155601,walking,0.1973,1.5220,-1.5929,22.1341,-7.2561,-11.3415
goat03,155701,walking,0.5234,1.8901,-4.1320,-9.0854,-41.4634,38.5366
goat03,155801,walking,0.0929,1.5779,-1.6433,-58.5976,3.2317,30.8537
goat03,155901,walking,0.4576,1.1892,-1.8827,49.2073,48.6585,172.5000
goat03,156001,walking,0.0847,0.7895,-1.7559,-13.9024,-20.9146,-42.2561
goat03,156101,walking,-0.2166,0.8290,-3.0326,30.2439,-59.8171,-54.3902
goat03,156201,walking,0.1168,1.2594,-1.5142,24.5122,-1.9512,-170.9150
goat03,156301,walking,-0.0479,1.6591,-2.6372,2.1951,-6.5244,-140.0000
goat03,156401,walking,0.7598,1.5515,-2.4143,-63.0488,11.8293,-139.8170
goat03,156501,walking,-0.1084,1.3079,-1.0621,-3.4756,3.4756,52.4390
goat03,156601,walking,0.4059,1.1613,-3.7312,-57.0122,12.0122,-55.6098
goat03,156701,walking,0.2982,1.2398,-1.8686,-1.5854,-22.9878,68.1098
goat03,156801,walking,1.1907,1.8442,-2.6254,75.3049,23.2927,123.3540
goat03,156901,walking,0.0515,0.9730,-1.6543,-2.1951,53.1707,37.8659
goat03,157001,walking,0.3147,1.0764,-1.2023,33.5976,-28.7195,-44.6341
goat03,157101,walking,0.5872,1.6865,-4.0848,8.0488,-10.9756,-49.8780
goat03,157201,walking,0.4595,1.1629,-1.2401,4.8171,-12.5610,-13.3537
goat03,157301,walking,0.4449,1.3200,-2.4080,-25.6098,132.8050,-166.0370
goat03,157401,walking,-0.3112,1.7276,-1.0345,4.0244,20.2439,-48.3537
goat03,157501,walking,0.0954,1.9148,-4.7408,-73.1098,-152.7440,-41.6463
goat03,157601,walking,-0.1103,1.4213,-1.4252,4.4512,-19.0854,128.9020
goat03,157701,walking,0.2709,1.0521,-2.1206,26.1585,-44.3293,135.3660
goat03,157801,walking,0.4756,1.3448,-1.9930,48.7195,12.5610,16.4634
goat03,157901,walking,0.2445,1.1027,-1.5094,15.0000,15.8537,29.1463
goat03,158001,walking,0.5375,1.0220,-1.8111,-5.2439,10.7927,-143.1710
goat03,158101,walking,1.4793,0.8528,-2.9444,-42.9878,-31.4024,-129.2680
goat03,158201,walking,-0.3760,1.2599,-1.5575,-24.3902,60.9756,-116.4020
goat03,158301,walking,-0.0767,1.4977,-0.3100,14.8780,-49.6341,-4.8781
goat03,158401,walking,0.3786,2.0604,-5.0487,-16.6463,16.5244,50.7317
goat03,158501,walking,0.0510,1.4524,-2.3151,5.4878,-71.0976,73.9024
goat03,158601,walking,-0.1035,1.2852,-1.3621,47.5000,56.0366,186.1590
goat03,158701,walking,0.0218,0.9540,-0.6612,-0.4878,-25.2439,-110.4880
goat03,158801,walking,0.8709,1.6364,-4.1911,86.5854,-14.0244,-108.8410
goat03,158901,walking,0.0510,1.2957,-2.7845,-68.8415,-95.7317,-200.8540
goat03,159001,walking,-0.2912,1.3980,-1.7181,-58.4756,80.8537,-91.9512
goat03,159101,walking,-0.0718,1.4571,-0.2966,-12.5000,-22.6829,-10.1829
goat03,159201,walking,1.1771,1.3237,-2.8176,25.4878,-2.1342,162.6220
goat03,159301,walking,0.4522,1.4017,-3.3791,17.8049,-71.4024,92.6220
goat03,159401,walking,0.0032,0.8876,-1.2385,84.3293,15.2439,51.9512
goat03,159501,walking,-0.1128,1.2108,-2.9081,19.5732,-34.5122,-52.0122
goat03,159601,walking,0.7115,1.0932,-0.7738,-55.8537,44.8780,-156.9510
goat03,159701,walking,0.8012,1.2056,-2.1781,-7.4390,105.7320,-108.9020
goat03,159801,walking,-0.1527,1.6807,-0.5675,0.4268,23.3537,-41.8293
goat03,159901,walking,-0.1956,2.1326,-5.2315,-57.1951,-164.3900,-62.1951
goat03,160001,walking,0.1071,1.3938,-0.3706,-30.6098,0.0610,84.5122
goat03,160101,walking,0.0466,1.1106,-2.1875,77.6220,93.4146,256.9510
goat03,160201,walking,0.2679,0.8201,-0.7014,15.9756,-23.6585,-94.0244
goat03,160301,walking,0.5092,1.1919,-5.0495,29.2073,-45.7927,-165.1830
goat03,160401,walking,-0.0543,1.2509,-2.4931,-66.6463,-90.1829,-167.5000
goat03,160501,walking,-0.4296,1.5151,-1.7229,-27.4390,72.6220,-107.3780
goat03,160601,walking,0.0388,1.5125,-0.2391,5.9146,-62.4390,24.0244
goat03,160701,walking,1.2117,1.0210,-1.7441,-8.1707,-9.3902,158.5980
goat03,160801,walking,0.6209,1.4387,-3.6146,63.2317,-65.9756,179.8780
goat03,160901,walking,-0.0523,0.8818,-1.5078,94.3293,23.0488,37.8659
goat03,161001,walking,-0.1142,1.3047,-2.4033,37.1951,-33.9634,-11.8293
goat03,161101,walking,0.8051,1.1117,-0.6368,-31.4024,10.0610,-110.7930
goat03,161201,walking,0.6150,1.6074,-2.6530,-0.1220,99.1463,-133.5980
goat03,161301,walking,-0.3570,1.7661,-0.9384,-15.0000,44.8171,-21.3415
goat03,161401,walking,-0.7309,2.1279,-5.3835,-110.1830,-142.4390,-78.5366
goat03,161501,walking,0.4410,1.0621,-1.5504,-29.2683,-1.2195,151.8290
goat03,161601,walking,0.5473,0.9530,-1.8166,101.7070,32.9268,236.2200
goat03,161701,walking,0.0086,1.2752,-1.7701,51.1585,-11.4024,-111.5850
goat03,161801,walking,-0.6704,1.1418,-4.4849,27.3780,-61.7683,-27.6220
goat03,161901,walking,0.5278,0.7336,-0.8376,-54.2683,3.2317,-79.6341
goat03,162001,walking,-0.2829,1.2841,-1.7205,-24.0244,150.4270,-146.8290
goat03,162101,walking,-0.2376,1.6222,-0.3044,2.5610,26.5854,12.8659
goat03,162201,walking,-0.6534,2.2618,-6.4624,-104.8170,-140.0000,-68.4146
goat03,162301,walking,0.6023,0.7842,-1.8567,-12.0122,-28.9024,195.9760
goat03,162401,walking,0.3503,0.8986,-1.6543,94.9390,51.7073,158.1710
goat03,162501,walking,-0.2332,1.3211,-1.7748,45.3659,-10.5488,-157.6830
goat03,162601,walking,-0.1245,1.0938,-3.7406,27.3780,-58.5366,-27.3171
goat03,162701,walking,0.3874,0.8554,-0.9077,-9.7561,-6.2805,-2.5610
goat03,162801,walking,0.3630,1.1760,-2.6128,-68.5976,-15.0610,-110.6100
goat03,162901,walking,-0.3740,1.5621,-1.4968,-57.6829,57.6220,-51.8902
goat03,163001,walking,-0.1250,1.2984,-0.7738,14.5122,-80.3659,-2.0732
goat03,163101,walking,-0.0172,1.1871,-0.7297,-9.2073,-15.8537,129.6950
goat03,163201,walking,0.0213,0.8686,-2.3277,23.2317,-62.9268,136.8900
goat03,163301,walking,0.1236,0.5084,-1.4748,145.7930,71.2805,108.5370
goat03,163401,walking,-0.3862,1.1924,-1.8930,52.5000,4.2073,-194.1460
goat03,163501,walking,-0.7523,1.8173,-3.7768,55.3659,-57.3171,-7.6220
goat03,163601,walking,-0.0938,1.1597,-1.8638,-31.0976,-3.0488,42.4390
goat03,163701,walking,-0.0796,1.2441,-1.9985,-123.9630,-22.7439,-100.0000
goat03,163801,walking,0.2538,1.3511,-1.7622,-43.9024,46.2805,-15.3049
goat03,163901,walking,-0.3502,1.3010,-1.5204,39.9390,45.0000,32.3780
goat03,164001,walking,-0.2527,2.0071,-3.0286,13.3537,-92.1341,-52.1341
goat03,164101,walking,-0.2049,1.4840,-1.1345,-58.6585,-19.7561,98.2317
goat03,164201,walking,0.2582,1.1418,-2.4025,56.5854,-33.7195,214.6950
goat03,164301,walking,-0.0299,0.6197,-1.3007,122.9880,61.0366,95.8537
goat03,164401,walking,-0.1503,1.5462,-1.2432,20.0000,-2.3781,-205.2440
goat03,164501,walking,-0.1186,1.8632,-3.5398,50.7927,13.4756,75.9756
goat03,164601,walking,0.1436,0.8992,-2.5309,-72.8049,-36.4634,-17.6829
goat03,164701,walking,0.3289,1.3258,-1.8772,-43.0488,72.7439,-111.5850
goat03,164801,walking,-0.3034,1.5821,-1.0054,-10.0610,62.9878,-25.4268
goat03,164901,walking,-0.4867,1.9929,-5.1653,-46.9512,-121.8900,39.1463
goat03,165001,walking,0.1622,1.2768,-2.3167,-45.4268,-104.2070,184.2680
goat03,165101,walking,0.3693,0.7083,-1.5275,71.0366,22.9268,107.0730
goat03,165201,walking,-0.1264,1.3922,-2.0103,72.8659,32.1341,-63.1098
goat03,165301,walking,-0.2069,1.1592,-3.9587,-46.0976,-24.5732,-30.4878
goat03,165401,walking,0.4829,0.9018,-0.7967,-33.2317,41.2195,22.5000
goat03,165501,walking,0.5380,1.5652,-2.7459,-18.5976,83.1707,-154.6950
goat03,165601,walking,-0.4769,1.8421,-1.7481,-9.9390,34.2683,-39.0854
goat03,165701,walking,0.2236,1.9349,-2.9570,-67.0122,-165.8540,-63.0488
goat03,165801,walking,0.4532,1.1312,-0.6699,2.1951,-14.7561,216.5240
goat03,165901,walking,0.8300,1.1233,-2.9995,76.6463,-8.0488,191.4630
goat03,166001,walking,0.0686,0.9793,-1.5638,81.5854,37.8049,22.0732
goat03,166101,walking,-0.2302,1.4534,-3.2169,-22.9268,-33.1707,-66.8902
goat03,166201,walking,0.5443,0.9456,-0.4431,-32.4390,37.3780,-40.0000
goat03,166301,walking,-0.1776,1.4450,-2.1458,17.3171,91.7683,-150.2440
goat03,166401,walking,-0.4004,1.8600,-0.9203,-15.4268,23.3537,-16.6463
goat03,166501,walking,-0.7182,2.5735,-6.4845,-94.1463,-111.8900,-32.6829
goat03,166601,walking,0.4580,1.3216,-1.0266,14.8780,-67.4390,199.7560
goat03,166701,walking,0.1860,0.9588,-1.3692,73.9024,51.2805,145.1830
goat03,166801,walking,-0.1693,1.1528,-1.4637,56.0976,13.2927,-72.2561
goat03,166901,walking,-0.5286,2.1189,-4.8196,16.4024,-78.4756,-88.9024
goat03,167001,walking,-0.0343,1.0590,-2.4301,-31.3415,-31.0976,-6.5244
goat03,167101,walking,0.3825,1.5526,-2.4451,-34.1463,23.6585,-65.9146
goat03,167201,walking,-0.5505,1.6301,-1.6488,-39.1463,32.8049,58.2927
goat03,167301,walking,-0.6178,1.2810,-2.6734,-35.0000,-89.8171,79.2073
goat03,167401,walking,-0.1664,1.2129,-1.2188,10.5488,-37.7439,124.3290
goat03,167501,walking,-0.2151,0.5944,-2.0867,78.4146,-19.0854,162.6220
goat03,167601,walking,-0.1357,1.0547,-2.0741,97.8659,17.6829,84.9390
goat03,167701,walking,-0.1688,1.6448,-1.6811,26.1585,29.2073,-1.9512
goat03,167801,walking,-0.1084,1.2852,-1.7874,-71.5244,10.4268,-31.7073
goat03,167901,walking,0.1553,1.0068,-1.3669,33.1707,38.3537,51.8293
goat03,168001,walking,0.1329,0.9851,-2.5112,-58.0488,-50.5488,-210.6710
goat03,168101,walking,-0.2566,1.4487,-1.5331,-73.7805,125.1220,-195.9760
goat03,168201,walking,-0.3000,1.4007,-0.6053,-15.0000,16.4024,45.9146
goat03,168301,walking,0.1193,1.2968,-1.8095,9.5732,-77.1951,139.5120
goat03,168401,walking,0.5141,0.2774,-2.6955,90.4878,24.3293,192.3780
goat03,168501,walking,-0.0821,0.8206,-1.8615,98.1098,44.2683,-72.1341
goat03,168601,walking,-0.4891,1.5610,-2.8066,18.3537,-40.5488,-114.0850
goat03,168701,walking,0.7461,0.9709,-0.6691,-30.1220,11.9512,-59.2073
goat03,168801,walking,0.4288,1.3432,-2.3805,4.9390,105.1830,-111.4020
goat03,168901,walking,-0.3351,1.7435,-1.0826,-14.2683,14.0244,-30.1829
goat03,169001,walking,-0.3887,1.8890,-5.9852,-94.0854,-134.3900,-64.5732
goat03,169101,walking,-0.0387,1.4661,-0.4659,1.5854,-19.1463,82.3780
goat03,169201,walking,0.1090,1.2040,-1.5323,55.1829,91.2195,241.7680
goat03,169301,walking,0.1041,0.8902,-1.1621,24.3293,-18.6585,-58.1707
goat03,169401,walking,0.1022,1.3696,-4.6904,48.5366,-41.5854,-91.6463
goat03,169501,walking,-0.3409,1.1402,-2.5892,-88.1707,-100.1830,-139.0240
goat03,169601,walking,-0.2683,1.5410,-1.7221,-47.3171,86.7073,-100.7320
goat03,169701,walking,-0.1869,1.5257,-0.2288,-9.3293,1.9512,-2.9268
goat03,169801,walking,-0.1113,1.4466,-1.5858,64.8171,-56.0366,217.9880
goat03,169901,walking,0.9952,-0.0168,-3.5547,116.0980,-38.2927,280.4270
goat03,170001,walking,0.0369,0.5121,-1.1558,122.8050,55.9756,-6.4024
goat03,170101,walking,-0.2727,1.4888,-1.1684,32.9268,11.3415,-200.7930
goat03,170201,walking,0.3684,1.2715,-1.3740,57.4390,3.2317,-12.3171
goat03,170301,walking,0.3674,1.0642,-3.0105,-123.1710,-49.0244,-74.1463
goat03,170401,walking,-0.2137,1.4866,-2.0143,-91.8902,67.5000,-102.6830
goat03,170501,walking,-0.1308,1.2868,-0.6644,-41.8293,-33.8415,-27.0122
goat03,170601,walking,0.3971,1.3247,-1.1054,49.8780,7.9268,118.6590
goat03,170701,walking,0.8407,1.2783,-3.5382,47.5610,-46.2195,65.1220
goat03,170801,walking,0.0476,0.9830,-1.3110,69.6341,40.7317,18.9634
goat03,170901,walking,0.1787,1.5995,-0.9888,24.5122,-2.8659,-160.3660
goat03,171001,walking,0.3060,1.1449,-1.6787,25.6707,16.9512,-91.1585
goat03,171101,walking,0.3445,1.2098,-3.2791,-105.4880,-110.8540,-124.3290
goat03,171201,walking,-0.0011,1.3068,-1.7607,-40.6707,48.5976,-100.4880
goat03,171301,walking,0.0008,1.3764,-0.8069,6.3415,1.0366,-9.8171
goat03,171401,walking,-0.1601,2.0346,-3.9288,-9.9390,27.1341,51.7683
goat03,171501,walking,0.0047,1.3137,-1.7260,-1.9512,-61.5854,117.0730
goat03,171601,walking,0.2231,0.8855,-1.6740,66.3415,57.8659,170.3050
goat03,171701,walking,-0.0353,1.0284,-1.1070,41.4634,1.4024,-123.5370
goat03,171801,walking,0.4488,1.7055,-2.7239,56.2805,-6.2195,-99.7561
goat03,171901,walking,0.4824,1.1629,-3.2342,-66.3415,-104.6340,-96.2805
goat03,172001,walking,-0.2751,1.5942,-1.5291,-51.0366,68.1707,-97.6220
goat03,172101,walking,0.1509,1.5114,-0.6313,-31.0976,-42.8659,17.6220
goat03,172201,walking,-0.1669,1.2240,-2.5742,-1.4024,3.9634,190.4880
goat03,172301,walking,0.3035,1.0901,-3.1460,70.3659,-103.8410,173.9020
goat03,172401,walking,0.2177,1.4513,-1.4740,90.3659,47.1341,91.1585
goat03,172501,walking,0.6326,1.2652,-1.5291,33.5976,-6.3415,35.1829
goat03,172601,walking,0.8573,1.1001,-1.3811,-1.3415,45.7317,-76.0366
goat03,172701,walking,0.8636,1.0848,-2.7483,-61.9512,-24.3902,-97.7439
goat03,172801,walking,-0.3482,1.5916,-1.4685,-28.5976,32.6220,-79.5732
goat03,172901,walking,0.6940,1.6290,-1.4551,-32.1951,-145.4880,-29.3902
goat03,173001,walking,0.4629,1.2346,-1.4118,30.1220,17.5000,160.9150
goat03,173101,walking,1.1205,1.4571,-3.7130,61.4634,-40.0000,142.6830
goat03,173201,walking,-0.0864,0.7552,-1.4834,70.6707,13.3537,53.1707
goat03,173301,walking,0.4307,1.9259,-1.7473,-8.4756,-20.0610,-54.3293
goat03,173401,walking,0.5877,0.9313,-0.9164,-1.5244,67.9268,-63.8415
goat03,173501,walking,1.3550,0.8675,-5.5945,-130.4270,6.4634,-231.7070
goat03,173601,walking,-0.5378,1.4518,-1.4708,-24.3293,33.6585,-102.8660
goat03,173701,walking,0.1919,1.6338,-1.8591,-21.7073,-188.3540,-70.3049
goat03,173801,walking,0.8368,0.9941,-1.5291,-17.4390,9.8781,204.1460
goat03,173901,walking,0.7330,1.1149,-3.1759,75.4268,-50.6707,193.0490
goat03,174001,walking,0.1144,0.8486,-1.0589,59.5732,35.9146,0.3659
goat03,174101,walking,-0.0348,1.3121,-1.6354,41.2805,-3.5976,13.3537
goat03,174201,walking,1.0586,1.1043,-0.5628,-18.5976,44.9390,-106.3410
goat03,174301,walking,0.5804,1.5715,-3.4248,-62.8659,113.6590,-208.5980
goat03,174401,walking,-0.5032,2.0056,-1.2007,-42.8659,47.8659,-45.9146
goat03,174501,walking,-0.8103,1.7603,-4.3242,-140.9760,-161.4020,-78.8415
goat03,174601,walking,0.7037,1.0373,-1.1983,8.4756,25.9146,144.6950
goat03,174701,walking,0.4181,1.0268,-1.5299,111.4630,128.0490,296.0980
goat03,174801,walking,-0.0908,1.0136,-1.4716,26.0366,-8.4146,-120.0000
goat03,174901,walking,-0.6621,1.7081,-5.6268,26.8293,-124.0850,-65.4268
goat03,175001,walking,0.6706,1.0901,-1.0833,-53.4756,21.2805,-121.9510
goat03,175101,walking,-0.5934,1.4634,-1.9355,-25.7317,129.7560,-139.3290
goat03,175201,walking,-0.1484,1.7751,0.2941,2.6829,-27.8049,29.5122
goat03,175301,walking,-0.1674,1.3675,-3.8666,6.0976,-103.4150,204.2680
goat03,175401,walking,0.0876,0.8528,-2.9672,47.7439,-113.8410,207.8660
goat03,175501,walking,0.2002,0.9814,-1.0400,111.4020,35.0610,6.4634
goat03,175601,walking,-0.1635,1.6016,-1.8560,12.4390,-22.0122,-71.0366
goat03,175701,walking,0.7198,0.9335,-0.6573,-31.8902,90.3049,-76.0976
goat03,175801,walking,0.0184,1.4671,-2.6223,-49.7561,85.8537,-186.7070
goat03,175901,walking,-0.3039,1.7656,-0.7699,-22.5000,-0.8537,-51.2195
goat03,176001,walking,-0.3711,1.9813,-3.7201,-93.7195,-195.9150,-85.3049
goat03,176101,walking,0.2558,1.4434,-0.8904,11.5854,-2.6829,149.8170
goat03,176201,walking,0.3961,0.7336,-2.0686,115.0610,94.9390,293.9020
goat03,176301,walking,0.0081,0.9414,-1.0708,42.5000,2.3781,-26.5854
goat03,176401,walking,-0.4028,1.1375,-4.2541,20.0610,-73.7805,9.0244
goat03,176501,walking,0.3489,0.8617,-0.6809,-35.9146,24.5122,-111.8900
goat03,176601,walking,0.6272,1.5114,-2.8310,-56.8902,103.4760,-167.9270
goat03,176701,walking,0.1470,0.8333,-0.5517,-37.6220,28.2927,-59.2683
goat03,176801,walking,-0.3253,1.3026,-1.8977,-104.4510,94.5122,-186.6460
goat03,176901,walking,0.2314,2.1696,-0.7329,39.1463,-66.2805,-118.9630
goat03,177001,walking,-0.0416,1.8336,-3.2295,-79.0244,-105.5490,-26.7073
goat03,177101,walking,0.6179,1.1803,-1.0322,43.6585,-6.5244,103.1100
goat03,177201,walking,0.4156,1.6048,-2.5805,110.5490,24.3902,293.5370
goat03,177301,walking,0.1353,0.1171,-0.8195,35.4878,-13.1707,-33.9024
goat03,177401,walking,0.3001,1.1091,-4.2360,11.7683,-123.3540,-35.3659
goat03,177501,walking,0.4697,1.0880,-0.1729,-39.5122,31.4634,-78.5976
goat03,177601,walking,-0.3706,1.4782,-1.5527,-93.6585,86.8902,-267.1950
goat03,177701,walking,0.7632,2.0098,0.1838,48.9634,-69.6341,12.3171
goat03,177801,walking,0.3591,2.4216,-5.5032,-35.9756,-79.4512,115.6710
goat03,177901,walking,-0.5120,0.4652,-1.2755,204.8170,19.6951,458.1100
goat03,178001,walking,0.6384,0.7563,-1.5748,31.8293,40.6098,8.9634
goat03,178101,walking,0.1290,1.0663,-4.1281,-85.0610,69.5122,-404.8780
goat03,178201,walking,-0.5895,2.6473,0.4233,-99.2073,167.3170,5.3659
goat03,178301,walking,-0.8513,1.3538,-4.1942,-184.8780,-227.8050,167.0730
goat03,178401,walking,-0.3901,1.0621,-0.6313,221.0370,162.6220,435.0610
goat03,178501,walking,1.0089,1.3464,0.3610,-36.1585,-15.9146,-3.9634
goat03,178601,walking,4.5849,-0.0954,-5.4740,-110.1830,-368.7200,-221.0370
goat03,178701,walking,-1.1993,2.9975,-1.0440,-64.3902,105.8540,-108.2320
goat03,178801,walking,-0.4594,1.4882,-2.7648,-30.9146,-191.5850,190.0000
goat03,178901,walking,0.0393,1.3174,-0.1044,47.1341,4.5732,301.3410
goat03,179001,walking,0.4229,0.4731,-2.3033,183.2930,31.8902,108.6590
goat03,179101,walking,-0.2200,0.3012,-2.3584,-26.0366,-104.8170,-95.7317
goat03,179201,walking,0.7344,1.6485,-1.1542,-106.8900,151.9510,-336.6460
goat03,179301,walking,-0.8766,2.4264,-0.4226,-32.9878,1.9512,63.8415
goat03,179401,walking,-1.2642,2.5719,-8.4629,-58.5366,-256.0980,250.0000
goat03,179501,walking,-0.2259,-0.0817,-1.7614,133.1710,34.2073,404.0850
goat03,179601,walking,0.6418,1.8742,-2.7695,84.7561,22.6220,-170.7930
goat03,179701,walking,2.6838,1.1855,-1.9095,38.6585,-199.2680,-193.9630
