cattle_id,timestamp,label,ax,ay,az,gx,gy,gz
goat02,5784301,standing,3.60361,-8.53702,-4.78725,25.6707,-28.9634,-7.0122
goat02,5784401,standing,2.44154,-8.13209,-4.46858,-24.939,27.5,-17.378
goat02,5784501,standing,3.9151,-8.15605,-3.76654,24.0244,-43.2317,-10.1829
goat02,5784601,standing,2.21871,-6.8646,-4.41347,13.0488,10.6098,-16.5244
goat02,5784701,standing,3.92229,-8.62567,-5.31917,5.73171,-11.1585,8.23171
goat02,5784801,standing,3.47423,-8.22554,-4.41347,-0.609756,-2.2561,-1.95122
goat02,5784901,standing,3.47902,-8.22554,-4.37513,-8.96341,3.17073,-3.71951
goat02,5785001,standing,3.57726,-7.99792,-4.82798,3.90244,-6.15854,-1.40244
goat02,5785101,standing,3.47183,-8.35492,-4.43503,-2.7439,0.243902,3.41463
goat02,5785201,standing,3.44787,-7.99073,-4.67464,-1.21951,0.304878,9.93902
goat02,5785301,standing,3.1915,-8.40764,-4.76089,-3.41463,-0.426829,13.0488
goat02,5785401,standing,3.04055,-8.3118,-4.44222,-2.7439,-7.86585,8.41463
goat02,5785501,standing,3.05013,-8.53463,-4.80881,-1.03659,-6.03659,4.57317
goat02,5785601,standing,2.7099,-8.46754,-4.55483,-0.670732,2.86585,0.182927
goat02,5785701,standing,2.96388,-8.27346,-4.83996,3.90244,-0.731707,-3.47561
goat02,5785801,standing,2.91356,-8.29742,-4.66026,-3.29268,-3.17073,3.90244
goat02,5785901,standing,2.90877,-8.22554,-5.06519,-2.37805,-7.92683,2.2561
goat02,5786001,standing,2.86564,-8.35732,-5.4198,-1.52439,-0.426829,20.4878
goat02,5786101,standing,2.61406,-7.98833,-5.01727,-1.89024,9.26829,16.6463
goat02,5786201,standing,2.95669,-8.307,-4.42785,-17.622,18.4146,13.4146
goat02,5786301,standing,2.50863,-7.8278,-4.31044,-4.93902,0,4.14634
goat02,5786401,standing,3.87676,-7.74633,-4.22898,4.02439,-13.7805,-3.78049
goat02,5786501,standing,4.16428,-7.81582,-4.89028,1.28049,9.81707,-3.47561
goat02,5786601,standing,4.47816,-7.72237,-4.76329,5.91463,16.4024,-5.79268
goat02,5786701,standing,4.51171,-8.04344,-4.13074,15.3049,-2.07317,-7.5
goat02,5786801,standing,4.66745,-7.45402,-4.77048,-2.92683,3.23171,-6.46341
goat02,5786901,standing,4.66026,-7.7655,-4.24335,-1.34146,-1.46341,3.04878
goat02,5787001,standing,4.43264,-7.74633,-4.28648,-1.15854,-1.52439,4.02439
goat02,5787101,standing,4.62192,-7.72237,-4.34159,-2.80488,2.31707,0.487805
goat02,5787201,standing,4.41826,-7.91406,-4.21939,-2.43902,6.40244,-5.42683
goat02,5787301,standing,4.66984,-7.42527,-4.04688,-6.15854,-14.6341,-15.9146
goat02,5787401,standing,4.2146,-7.37735,-4.15949,-11.2195,17.9268,8.17073
goat02,5787501,standing,4.59078,-7.53069,-4.59078,6.89024,-5.36585,13.0488
goat02,5787601,standing,4.74412,-8.39086,-4.30804,-6.89024,4.5122,14.939
goat02,5787701,standing,4.38951,-7.69123,-4.60036,-2.56098,-8.23171,-0.792683
goat02,5787801,standing,4.35117,-8.09615,-4.22179,-8.71951,3.29268,2.62195
goat02,5787901,standing,4.58119,-7.37495,-4.80881,-0.54878,-5.06098,-0.0609756
goat02,5788001,standing,4.48295,-7.75592,-4.68901,-4.93902,5.30488,-1.40244
goat02,5788101,standing,4.56442,-7.43964,-4.46618,0.243902,-8.78049,4.14634
goat02,5788201,standing,4.09001,-7.98833,-4.55244,1.70732,1.09756,-1.70732
goat02,5788301,standing,4.18585,-7.57861,-4.62911,-2.31707,-1.76829,-9.93902
goat02,5788401,standing,4.09001,-7.5235,-4.82319,-6.21951,-11.5244,-7.86585
goat02,5788501,standing,4.01813,-7.78467,-4.43743,4.45122,-5.79268,-8.53659
goat02,5788601,standing,3.96781,-7.83738,-4.40628,28.5366,9.69512,-14.5122
goat02,5788701,standing,4.52129,-8.58734,-4.4566,39.8171,-25.7317,-38.1707
goat02,5788801,standing,4.78964,-4.58838,-7.5259,-11.9512,36.9512,21.7683
goat02,5788901,standing,5.51564,-5.83431,-6.68011,-37.8659,38.7805,31.4634
goat02,5789001,standing,5.47491,-6.3231,-6.15777,-18.5976,47.6829,33.2317
goat02,5789101,standing,5.77441,-5.37907,-6.12902,-0.731707,40.9756,31.4024
goat02,5789201,standing,5.74326,-7.01555,-4.82319,-12.6829,34.8171,30
goat02,5789301,standing,5.6019,-6.57947,-4.92382,-13.8415,24.8171,16.3415
goat02,5789401,standing,5.63544,-6.84783,-4.25533,-10.6707,5.4878,8.47561
goat02,5789501,standing,5.87744,-7.0443,-4.80642,0.243902,9.69512,-2.07317
goat02,5789601,standing,6.03078,-6.50759,-4.76089,0.365854,11.4024,-1.34146
goat02,5789701,standing,6.05235,-6.64177,-4.77048,-5.97561,24.1463,13.0488
goat02,5789801,standing,5.81754,-6.28237,-4.24335,-8.71951,22.7439,18.5366
goat02,5789901,standing,6.27278,-6.67771,-4.54525,-9.26829,31.5244,32.8049
goat02,5790001,standing,6.09548,-6.6849,-4.24814,-14.0244,41.9512,22.0732
goat02,5790101,standing,5.67857,-7.07545,-3.97739,-13.5976,34.6951,10.8537
goat02,5790201,standing,6.11704,-7.60737,-3.37839,-9.32927,28.0488,-0.487805
goat02,5790301,standing,5.51324,-7.86374,-2.33133,-5.06098,2.9878,-7.13415
goat02,5790401,standing,5.64502,-7.24317,-2.94471,5.73171,-39.8171,-6.95122
goat02,5790501,standing,6.60583,-6.81907,-4.40628,18.6585,-40.7317,-12.1341
goat02,5790601,standing,6.30872,-7.06347,-4.30325,11.8293,-4.26829,-13.7195
goat02,5790701,standing,6.74719,-7.35339,-3.7354,3.65854,14.4512,-21.7073
goat02,5790801,standing,5.9637,-6.61062,-2.84168,-4.63415,-13.2927,-17.561
goat02,5790901,standing,6.67531,-6.38779,-3.98698,8.17073,-33.1098,-1.28049
goat02,5791001,standing,6.82866,-5.91577,-5.02206,13.4756,-24.1463,-6.82927
goat02,5791101,standing,6.23445,-6.22247,-4.32721,1.09756,-9.45122,-11.5854
goat02,5791201,standing,6.43332,-6.60104,-4.43503,-1.28049,-8.41463,-15.3049
goat02,5791301,standing,6.64177,-6.18173,-4.17866,4.39024,-18.7195,-19.3902
goat02,5791401,standing,6.52916,-6.00203,-4.7561,4.93902,-21.3415,-13.9024
goat02,5791501,standing,6.47165,-5.76243,-4.94778,4.81707,-20.4878,-5.2439
goat02,5791601,standing,6.39737,-5.69774,-5.28562,1.89024,-27.622,-8.10976
goat02,5791701,standing,6.72803,-5.56116,-5.63065,3.29268,-0.853659,-10.061
goat02,5791801,standing,6.68011,-5.42219,-5.20655,3.53659,21.5854,-5.60976
goat02,5791901,standing,6.60343,-5.87025,-4.49733,-5.73171,12.6829,0.426829
goat02,5792001,standing,6.70407,-5.97807,-4.41347,-3.96341,0,5.60976
goat02,5792101,standing,6.69927,-5.93015,-4.83757,-1.76829,-6.46341,4.32927
goat02,5792201,standing,6.68729,-5.70492,-5.00768,1.76829,-2.7439,-0.182927
goat02,5792301,standing,7.86853,-5.40063,-5.80077,-0.792683,21.7683,-20.122
goat02,5792401,standing,6.47405,-5.19218,-4.0349,10.6098,7.43902,-34.6951
goat02,5792501,standing,6.57468,-6.52916,-2.81532,32.7439,-42.5,-24.5122
goat02,5792601,standing,5.88942,-5.21614,-4.83996,45.4268,-89.7561,-7.80488
goat02,5792701,standing,6.60104,-5.91817,-6.66333,33.4756,-64.0854,6.28049
goat02,5792801,standing,5.92057,-5.87504,-6.28716,13.0488,-38.6585,1.34146
goat02,5792901,standing,5.44136,-6.46926,-6.04276,18.7805,-18.3537,-8.96341
goat02,5793001,standing,4.98133,-5.74326,-6.41654,13.4146,-9.87805,2.07317
goat02,5793101,standing,5.12988,-6.48124,-5.97807,13.4146,-6.52439,-6.40244
goat02,5793201,standing,5.50366,-6.39737,-6.31591,-3.17073,-19.3293,-4.93902
goat02,5793301,standing,5.58512,-5.50606,-6.06912,-42.9878,-0.731707,-22.561
goat02,5793401,standing,5.44376,-5.28802,-6.96523,-11.6463,21.0976,10.7317
goat02,5793501,standing,5.74805,-5.21374,-6.4429,-12.8049,42.6829,19.7561
goat02,5793601,standing,5.79837,-6.46207,-5.29041,-31.9512,51.3415,18.5366
goat02,5793701,standing,5.96849,-5.71211,-5.48689,-7.56098,25.8537,10.6098
goat02,5793801,standing,6.33268,-5.83431,-5.02925,-0.487805,5.60976,8.17073
goat02,5793901,standing,6.21528,-5.73607,-5.23051,-4.7561,-3.84146,7.7439
goat02,5794001,standing,6.22965,-6.09068,-5.48689,-1.09756,-4.08537,2.43902
goat02,5794101,standing,5.91577,-6.22965,-5.39823,1.40244,0.0609756,1.03659
goat02,5794201,standing,5.80316,-6.11944,-5.48209,-0.792683,6.15854,-3.10976
goat02,5794301,standing,6.38779,-5.75764,-5.66898,-3.10976,3.10976,-2.2561
goat02,5794401,standing,5.98526,-6.141,-5.24249,-2.43902,1.95122,2.80488
goat02,5794501,standing,6.06672,-5.9014,-5.67138,-2.37805,-1.58537,5.42683
goat02,5794601,standing,5.78879,-5.95411,-5.55398,0.731707,-4.5122,3.53659
goat02,5794701,standing,5.33354,-5.46293,-5.21853,-8.71951,-16.0976,8.10976
goat02,5794801,standing,5.899,-6.49322,-5.59231,4.87805,38.2927,24.878
goat02,5794901,standing,5.95171,-5.18978,-6.10266,6.70732,37.439,15.122
goat02,5795001,standing,5.9014,-6.90054,-4.74652,-18.2317,35.3049,26.2805
goat02,5795101,standing,5.27364,-6.2632,-4.44701,-16.6463,24.1463,24.6341
goat02,5795201,standing,5.98526,-7.23119,-4.85194,-2.92683,8.17073,10.6098
goat02,5795301,standing,5.98526,-7.05868,-4.74891,-5.85366,11.4634,0.365854
goat02,5795401,standing,5.7169,-6.97961,-4.20502,-11.2195,7.31707,-8.65854
goat02,5795501,standing,5.67138,-6.76876,-4.55004,-2.0122,-3.78049,-0.914634
goat02,5795601,standing,5.52522,-6.45009,-4.69141,0.670732,-7.56098,6.09756
goat02,5795701,standing,5.7816,-6.63218,-5.02446,2.13415,-6.46341,-0.365854
goat02,5795801,standing,5.80795,-6.76876,-4.92382,7.07317,-6.46341,-5.85366
goat02,5795901,standing,5.84629,-7.0443,-5.40542,-0.182927,7.19512,-1.52439
goat02,5796001,standing,5.30958,-6.01401,-4.51889,20.2439,-1.52439,-9.45122
goat02,5796101,standing,5.15624,-6.49561,-3.40475,30.7317,-49.4512,16.0976
goat02,5796201,standing,5.02685,-7.79665,-4.76089,39.3293,-80.4268,25.9756
goat02,5796301,standing,4.01333,-6.61062,-5.76243,34.939,-61.1585,3.29268
goat02,5796401,standing,3.95343,-8.07699,-5.23051,9.57317,-36.2195,-6.03659
goat02,5796501,standing,4.02292,-7.7679,-5.78399,9.45122,-24.0244,-10
goat02,5796601,standing,3.67789,-7.87093,-5.02206,15.4878,-9.5122,-7.9878
goat02,5796701,standing,3.7306,-7.48277,-4.92143,6.58537,-27.1951,1.46341
goat02,5796801,standing,3.39756,-7.95479,-4.83517,5.18293,-36.5244,-3.35366
goat02,5796901,standing,3.32328,-8.28783,-5.50126,-0.182927,-27.378,-2.68293
goat02,5797001,standing,2.38883,-8.02188,-5.23051,-3.53659,-39.2073,-15.9146
goat02,5797101,standing,3.1891,-7.60257,-5.86546,-5.36585,-1.89024,4.26829
goat02,5797201,standing,3.71623,-7.44683,-6.24882,14.1463,-5.73171,8.04878
goat02,5797301,standing,2.84168,-8.0051,-5.07717,-5.54878,15.3659,20.3659
goat02,5797401,standing,3.05493,-7.45402,-5.52522,9.26829,-8.47561,2.07317
goat02,5797501,standing,2.89918,-8.18241,-5.53481,-2.13415,-10.9146,4.20732
goat02,5797601,standing,3.80967,-9.10967,-4.05646,-3.23171,30.7927,23.5366
goat02,5797701,standing,1.45199,-8.0674,-2.59729,-12.1341,-0.304878,-8.29268
goat02,5797801,standing,3.46944,-8.7934,-3.20827,-11.1585,5.4878,16.1585
goat02,5797901,standing,2.52541,-8.69276,-3.75456,2.62195,8.47561,6.40244
goat02,5798001,standing,2.35529,-9.13842,-3.48861,-19.6951,36.7073,9.93902
goat02,5798101,standing,2.77699,-9.02821,-3.23463,5.85366,-4.87805,4.93902
goat02,5798201,standing,3.01419,-9.72305,-3.78332,-0.97561,-4.14634,10.6098
goat02,5798301,standing,2.30976,-8.92278,-3.57726,-3.84146,9.87805,-0.121951
goat02,5798401,standing,3.03576,-8.97789,-3.44787,0.609756,3.23171,2.07317
goat02,5798501,standing,2.57812,-8.81017,-3.80488,-6.58537,1.15854,1.28049
goat02,5798601,standing,2.5901,-8.96112,-3.35443,-3.53659,1.40244,0.365854
goat02,5798701,standing,2.63802,-8.73589,-3.58684,0.487805,3.96341,-1.76829
goat02,5798801,standing,2.76261,-8.87965,-3.44787,-3.59756,4.63415,2.13415
goat02,5798901,standing,2.78657,-8.97549,-3.70425,8.78049,-0.304878,-0.487805
goat02,5799001,standing,2.55416,-9.2127,-3.74498,-9.08537,7.80488,1.40244
goat02,5799101,standing,8.08657,-4.47816,-3.47423,17.2561,-55.6707,-13.1098
goat02,5799201,standing,7.41329,-6.59624,-1.64367,-2.37805,-38.9024,-24.8171
goat02,5799301,standing,8.16324,-4.14991,-5.50366,17.6829,-5.79268,-13.5976
goat02,5799401,standing,8.26867,-3.25859,-5.9589,15,9.87805,3.29268
goat02,5799501,standing,7.58101,-4.45899,-3.09326,-17.1341,11.5854,9.7561
goat02,5799601,standing,8.33336,-4.96216,-3.11243,-6.40244,8.47561,-6.52439
goat02,5799701,standing,8.1896,-4.54525,-2.99742,-17.439,-9.26829,2.5
goat02,5799801,standing,8.18241,-3.88874,-4.54046,-20.061,8.71951,9.39024
goat02,5799901,standing,7.9452,-3.59643,-4.32002,-41.6463,34.1463,33.6585
goat02,5800001,standing,7.23598,-4.22179,-5.58273,-50.8537,74.5732,39.0244
goat02,5800101,standing,7.34141,-5.45813,-2.7075,-33.4146,68.7195,33.2317
goat02,5800201,standing,7.17848,-6.33747,-1.13811,-44.8171,40.3049,17.8659
goat02,5800301,standing,7.69841,-6.12183,-1.88806,-23.1707,11.2805,15
goat02,5800401,standing,7.11858,-5.57794,-2.15642,-33.8415,19.2683,24.0854
goat02,5800501,standing,7.224,-6.47884,-0.905696,-35.1829,50.9146,16.7683
goat02,5800601,standing,6.9868,-5.99724,-1.87129,-18.5366,31.4024,17.1951
goat02,5800701,standing,7.05388,-7.42048,-1.3849,-11.2805,23.1707,10.061
goat02,5800801,standing,6.69688,-6.52197,-2.31216,-24.1463,27.6829,5.60976
goat02,5800901,standing,7.18567,-8.01229,0.220434,14.3293,51.4024,6.58537
goat02,5801001,standing,6.22726,-6.34945,-0.872151,8.96341,-67.8049,-28.7195
goat02,5801101,standing,7.08024,-5.44376,-2.24747,59.3902,-55.8537,-10.3659
goat02,5801201,standing,7.52111,-6.16256,-2.28101,4.14634,-35.3659,-12.0122
goat02,5801301,standing,7.2863,-5.44615,-2.73626,21.4634,-8.96341,-13.1098
goat02,5801401,standing,7.74873,-5.62106,-2.51582,5.18293,4.26829,3.59756
goat02,5801501,standing,7.08743,-5.04602,-3.46225,-25,38.5366,30.3659
goat02,5801601,standing,7.27671,-6.0236,-2.11569,-19.3902,15.1829,21.7073
goat02,5801701,standing,8.65682,-7.25755,-2.8321,0.182927,44.939,-7.0122
goat02,5801801,standing,5.80077,-8.13209,2.60687,51.0366,-78.5976,-10.1829
goat02,5801901,standing,6.47405,-7.22879,-1.78264,72.3171,-143.476,-17.9268
goat02,5802001,standing,6.85981,-6.59385,-3.68748,56.2195,-110.854,0.0609756
goat02,5802101,standing,7.71039,-7.71279,-3.69706,19.5122,-76.8902,-13.5366
goat02,5802201,standing,5.20895,-6.38539,-3.82884,28.2317,-50.9756,-34.2073
goat02,5802301,standing,4.43024,-8.93236,-2.9495,-3.23171,-6.52439,-3.71951
goat02,5802401,standing,4.48535,-7.60976,-3.34005,-5.4878,-20.3659,5.60976
goat02,5802501,standing,4.07323,-7.74154,-4.47577,-5.18293,-9.87805,8.78049
goat02,5802601,standing,4.01813,-8.23512,-3.88395,8.65854,-4.08537,-4.32927
goat02,5802701,standing,4.74891,-7.97396,-4.15949,2.5,-2.37805,0.304878
goat02,5802801,standing,4.0972,-7.80384,-4.12595,5.91463,-15.8537,-9.08537
goat02,5802901,standing,4.30804,-8.84132,-3.51736,7.7439,-18.5366,4.69512
goat02,5803001,standing,4.20741,-7.93802,-4.20262,10.122,-33.0488,-5.12195
goat02,5803101,standing,3.70185,-8.21835,-4.2146,16.0976,-33.1707,-12.5
goat02,5803201,standing,4.20502,-7.95479,-4.71058,13.2927,-15,-11.8293
goat02,5803301,standing,4.31763,-7.20723,-4.14512,-2.68293,-23.2317,-3.29268
goat02,5803401,standing,3.96541,-8.07219,-4.61474,15.2439,-7.9878,8.04878
goat02,5803501,standing,3.23942,-8.28065,-3.61559,21.8902,-40.122,1.82927
goat02,5803601,standing,3.3736,-8.16564,-4.11397,14.0244,-86.3415,-2.80488
goat02,5803701,standing,3.92708,-8.54661,-3.82405,-44.1463,-68.0488,-0.853659
goat02,5803801,standing,2.36248,-8.10334,-5.59471,19.939,-104.634,-25
goat02,5803901,standing,2.42477,-6.36623,-6.76397,14.2073,6.70732,-7.68293
goat02,5804001,standing,2.73626,-8.45795,-5.23051,-2.92683,11.5244,-11.5854
goat02,5804101,standing,2.81053,-8.45076,-6.0787,-14.3293,16.9512,22.2561
goat02,5804201,standing,2.02703,-8.14647,-5.51564,14.7561,71.8902,19.939
goat02,5804301,standing,2.32654,-7.95718,-5.50845,-10.7317,50.7317,29.3902
goat02,5804401,standing,3.10524,-8.53942,-4.15949,-11.9512,27.2561,-5.42683
goat02,5804501,standing,1.85692,-8.22075,-3.68508,-28.3537,4.63415,-3.29268
goat02,5804601,standing,3.98219,-7.33182,-6.29674,-1.95122,21.0976,-30.6098
goat02,5804701,standing,2.9519,-8.01229,-5.41261,-0.304878,26.0366,8.04878
goat02,5804801,standing,3.34724,-7.17608,-5.01727,-14.7561,25.1829,-7.56098
goat02,5804901,standing,3.60122,-7.73435,-4.73933,0.609756,1.95122,-4.93902
goat02,5805001,standing,3.60841,-7.55944,-5.03404,-0.731707,-0.914634,3.35366
goat02,5805101,standing,3.77613,-7.79186,-5.45574,2.19512,0.792683,1.03659
goat02,5805201,standing,3.16275,-8.1896,-3.77852,-1.46341,1.82927,-5
goat02,5805301,standing,3.96781,-7.18087,-5.56356,35.1829,-5.2439,4.14634
goat02,5805401,standing,3.43589,-7.98114,-5.05081,-1.34146,8.96341,1.09756
goat02,5805501,standing,3.86957,-8.18241,-4.6962,-1.34146,9.57317,7.92683
goat02,5805601,standing,3.40475,-8.21356,-4.55244,6.03659,6.58537,7.19512
goat02,5805701,standing,3.12681,-8.20158,-4.82798,-1.09756,5.36585,4.7561
goat02,5805801,standing,3.70664,-8.3094,-4.72735,-1.40244,6.40244,5.18293
goat02,5805901,standing,3.0118,-8.29742,-4.44222,-4.39024,5.79268,0
goat02,5806001,standing,3.59643,-8.35732,-4.41107,-1.09756,4.7561,1.52439
goat02,5806101,standing,3.52215,-8.17522,-4.24575,-6.09756,-1.52439,8.65854
goat02,5806201,standing,2.98544,-8.44118,-4.40868,-2.31707,-3.17073,9.81707
goat02,5806301,standing,3.38797,-8.42441,-4.67703,4.57317,-0.487805,-3.10976
goat02,5806401,standing,3.1316,-8.13689,-4.64828,-1.46341,1.64634,-2.19512
goat02,5806501,standing,3.28255,-8.24471,-4.70339,-0.853659,1.52439,-2.80488
goat02,5806601,standing,3.05013,-8.41003,-4.68662,5.18293,-2.07317,-0.0609756
goat02,5806701,standing,3.71862,-8.25429,-4.8783,1.03659,2.43902,2.86585
goat02,5806801,standing,3.11243,-8.06261,-4.61234,-1.76829,5.73171,-5.54878
goat02,5806901,standing,3.90072,-8.65443,-4.35597,1.15854,3.10976,-1.40244
goat02,5807001,standing,3.99177,-8.36211,-5.37907,-15.061,-15.8537,-2.31707
goat02,5807101,standing,2.74584,-8.25669,-4.48295,-6.21951,0,-0.914634
goat02,5807201,standing,3.6707,-7.70321,-5.04362,-5.54878,18.2317,2.68293
goat02,5807301,standing,3.40714,-7.81103,-4.49014,-1.52439,3.17073,2.68293
goat02,5807401,standing,3.35203,-7.98354,-4.2122,-12.439,-6.40244,17.7439
goat02,5807501,standing,0.620569,-7.85895,-1.89765,-12.7439,-102.378,-50.4268
goat02,5807601,standing,3.50059,-8.62328,-4.84715,-27.439,-63.2927,8.10976
goat02,5807701,standing,1.13571,-9.17676,-4.77048,4.08537,-52.378,-49.6951
goat02,5807801,standing,2.09173,-7.5834,-6.30153,-5.12195,-40.4878,-19.0244
goat02,5807901,standing,1.17645,-7.75113,-6.12902,7.5,-25.2439,-16.2805
goat02,5808001,standing,2.49905,-7.17608,-6.01162,-8.41463,-2.07317,-8.65854
goat02,5808101,standing,2.0486,-8.30221,-5.44615,13.1098,-14.2683,0.97561
goat02,5808201,standing,1.6844,-7.57622,-5.84389,-12.622,10.3659,9.7561
goat02,5808301,standing,2.07016,-8.6113,-6.21767,6.03659,-2.5,-2.7439
goat02,5808401,standing,2.36487,-8.09855,-5.27125,-9.93902,2.0122,3.59756
goat02,5808501,standing,2.02943,-7.87093,-5.65221,2.43902,-0.914634,-2.5
goat02,5808601,standing,1.9863,-8.05782,-5.75764,-3.35366,9.45122,-16.8293
goat02,5808701,standing,2.46071,-8.06021,-5.88463,8.04878,-2.68293,-7.31707
goat02,5808801,standing,2.06777,-8.04344,-5.42699,-4.69512,-1.15854,-2.07317
goat02,5808901,standing,2.51343,-7.99312,-5.62586,5.2439,-16.3415,3.29268
goat02,5809001,standing,2.21632,-7.76311,-5.87025,0.304878,-10.1829,-1.09756
goat02,5809101,standing,2.26184,-8.15605,-5.96849,1.34146,-6.89024,2.92683
goat02,5809201,standing,2.00547,-8.14647,-5.5971,1.76829,-5.73171,-0.243902
goat02,5809301,standing,1.94317,-8.05782,-5.80316,-0.0609756,4.87805,0.182927
goat02,5809401,standing,1.88567,-7.97396,-5.67617,-1.70732,4.02439,2.7439
goat02,5809501,standing,1.18124,-7.5882,-5.50606,-6.82927,-0.243902,11.1585
goat02,5809601,standing,2.36727,-8.45316,-6.00682,2.86585,9.93902,-5.54878
goat02,5809701,standing,2.10371,-8.1273,-5.72409,2.07317,-5,4.02439
goat02,5809801,standing,1.5047,-8.12251,-5.88223,-5.60976,9.81707,0.304878
goat02,5809901,standing,2.02224,-7.93562,-5.56835,1.89024,-1.15854,4.69512
goat02,5810001,standing,1.7467,-8.31898,-6.03078,2.80488,-3.78049,-0.487805
goat02,5810101,standing,1.57179,-8.13449,-5.57794,-6.15854,7.07317,-8.47561
goat02,5810201,standing,1.94317,-7.92364,-5.93015,-1.28049,2.43902,-1.58537
goat02,5810301,standing,1.85692,-7.63612,-5.53241,4.69512,-1.95122,8.23171
goat02,5810401,standing,1.87848,-8.06021,-5.80795,-4.93902,-8.59756,-7.7439
goat02,5810501,standing,1.74191,-7.85176,-5.41261,-3.90244,-10,-8.10976
goat02,5810601,standing,1.97672,-7.72717,-6.03078,-1.09756,-1.52439,-5.73171
goat02,5810701,standing,2.01985,-7.9476,-6.09548,-3.17073,3.59756,-1.21951
goat02,5810801,standing,2.33372,-8.13209,-5.28802,0.304878,5.06098,-0.609756
goat02,5810901,standing,2.38404,-7.13056,-6.45728,-7.31707,17.622,-3.53659
goat02,5811001,standing,2.06058,-7.34141,-6.34706,0.670732,26.2195,34.3293
goat02,5811101,standing,1.67003,-7.60497,-7.01555,10,43.5366,45.5488
goat02,5811201,standing,1.33458,-7.91645,-6.25361,15.061,70.7317,61.4634
goat02,5811301,standing,1.34177,-8.45556,-5.75524,16.8293,79.8171,48.5366
goat02,5811401,standing,0.64453,-8.67839,-4.64349,-3.10976,61.5244,46.3415
goat02,5811501,standing,1.35136,-9.00425,-5.01008,7.19512,50.2439,34.0854
goat02,5811601,standing,1.05665,-8.83652,-4.60276,-2.86585,36.7073,12.561
goat02,5811701,standing,2.25705,-8.45076,-4.64349,5.79268,-4.7561,0
goat02,5811801,standing,2.1684,-8.34294,-5.4797,-4.5122,8.53659,-7.2561
goat02,5811901,standing,1.90484,-8.34534,-4.93341,0,-12.9878,5.12195
goat02,5812001,standing,1.69638,-8.21835,-5.41021,-0.182927,3.96341,0.304878
goat02,5812101,standing,1.84254,-8.09376,-5.42938,3.96341,3.65854,0.853659
goat02,5812201,standing,2.42238,-7.74633,-5.3599,-2.86585,-9.87805,-2.5
goat02,5812301,standing,2.10131,-8.45795,-5.07238,-3.23171,-15.2439,-0.97561
goat02,5812401,standing,1.96713,-8.42201,-5.58752,1.46341,-4.69512,1.76829
goat02,5812501,standing,1.46876,-8.2495,-5.657,2.5,3.71951,-2.86585
goat02,5812601,standing,2.32174,-8.23512,-5.46772,-1.95122,-6.52439,-0.609756
goat02,5812701,standing,1.81618,-8.22075,-5.33594,-0.54878,-6.40244,-0.670732
goat02,5812801,standing,1.95994,-8.18001,-5.54439,0.243902,-0.731707,0.670732
goat02,5812901,standing,2.07016,-8.23273,-5.33354,-1.15854,-2.43902,-3.23171
goat02,5813001,standing,2.11569,-8.07938,-5.33594,-2.86585,-3.90244,0.182927
goat02,5813101,standing,1.91442,-8.26148,-5.32875,-1.46341,-6.76829,-0.914634
goat02,5813201,standing,1.59575,-8.22554,-5.54918,1.03659,3.53659,-5.30488
goat02,5813301,standing,2.16361,-8.21835,-5.45334,1.58537,-0.914634,-4.14634
goat02,5813401,standing,1.95036,-8.23273,-5.42219,-0.182927,1.64634,-0.365854
goat02,5813501,standing,1.95276,-8.19679,-5.21853,-0.182927,-0.670732,2.92683
goat02,5813601,standing,1.91682,-8.23273,-5.50366,-2.5,-5.91463,4.08537
goat02,5813701,standing,1.96953,-8.16564,-5.92536,-0.121951,0.54878,2.86585
goat02,5813801,standing,1.54543,-8.19199,-5.22093,6.40244,11.2805,-1.89024
goat02,5813901,standing,2.77459,-7.98114,-5.91338,-0.54878,-7.80488,-2.9878
goat02,5814001,standing,1.73951,-8.51306,-5.058,6.09756,10.9756,5.12195
goat02,5814101,standing,2.33852,-8.16324,-4.74172,8.23171,-5.79268,4.7561
goat02,5814201,standing,1.99589,-8.42201,-5.01966,2.07317,-7.68293,7.92683
goat02,5814301,standing,2.16121,-8.55859,-4.46858,7.56098,0.365854,7.0122
goat02,5814401,standing,2.82251,-7.61216,-4.67224,-4.26829,16.8902,10.122
goat02,5814501,standing,1.74909,-9.18634,-4.24096,-34.0244,-25.1829,-21.2805
goat02,5814601,standing,1.1453,-8.4867,-5.06519,-15.4878,-54.7561,-39.8171
goat02,5814701,standing,2.17798,-8.68797,-5.86067,-21.9512,-36.8902,-35.8537
goat02,5814801,standing,1.69638,-7.77748,-5.67378,-5.2439,-26.0366,-46.5244
goat02,5814901,standing,3.10045,-8.01469,-5.85108,3.90244,-9.08537,-37.8659
goat02,5815001,standing,2.26664,-6.26799,-7.24796,2.13415,-7.92683,-27.8049
goat02,5815101,standing,2.37446,-8.37888,-5.28083,2.5,1.21951,-17.0732
goat02,5815201,standing,2.35529,-4.87111,-7.79905,2.9878,9.93902,2.80488
goat02,5815301,standing,2.51343,-8.00031,-5.98766,-0.304878,29.0854,60.061
goat02,5815401,standing,2.45592,-7.83499,-6.71125,7.62195,4.39024,13.2927
goat02,5815501,standing,2.38883,-8.54421,-5.57314,-18.9634,30.4878,18.2927
goat02,5815601,standing,1.924,-7.18087,-6.97242,-15.3049,9.5122,-6.40244
goat02,5815701,standing,2.12048,-8.22075,-5.74566,-3.47561,39.3293,15.6098
